PLAC,DIVI,OPEC,SECTION,DIVISION,DIVISION_NAME,DIVISION_NAME_ABBR,VENDOR,VENDOR_NAME,PO_NO,ITEM_NO,ITEM_NAME,SPEC,DRAW,AC,DEPT,ORGN,WC,CL,PO_DATE,DUE_DATE,REPLY_DATE,CLOSED_DATE,PRINT_FLG,TOCK_TYPE,RCV_TYPE,INV_DATE,INV_NO,REPLY_QTY,REPLY_UNIT,REPLY_UP,REPLY_AMT,REPLY_CUR,TAX_RATE,TAX_AMT,TOTAL_AMT,TRAD,ETD_DATE,ETA_DATE,EFC_DATE,TAX_INVOICE,RCV_FLG,RCV_DATE,STATUS,REMARK,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,1760528,MINEBEA TRADING (SHANGHAI) LTD.,YD48787,752383100,SPINDLE MOTOR (BASE TYPE),P<12V V<24W,,6201Z,,,,40,27/01/2026,27/01/2026,27/01/2026,,A,N,Import Invoice,27/01/2026,202601230005,1,PCS,2.876,2.88,UD,0,0,2.88,M,,,,SHA-202601230005,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2004513,SANADA (THAILAND) CO. LTD.,YE2532W,TA410-9,SENSOR FOR SOLDERING IRON,NO.36085,,6201-E,00,DMGC,,LC,09/01/2026,29/01/2026,15/01/2026,,A,N,E-Procurement,27/01/2026,D0008320575,10,PCS,2500,25000,BT,7,1750,26750,,,,,6901-0173,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2006464,WING FUNG ADHESIVE MANUFACTURING(THAILAND)CO. LTD.,YD48429,088-ALL30301FRH,USED SLEEVE BOX,(NMB REV.A),ALL MODEL,4604AJ,11,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320729,100,PCS,27.6,2760,BT,7,193.2,2953.2,,,,,IV69-00823,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2006464,WING FUNG ADHESIVE MANUFACTURING(THAILAND)CO. LTD.,YD48430,088-1AH30601FRH,USED COVER,TOP/BOTTOM,,4604AJ,CO,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320729,150,PCS,13.72,2058,BT,7,144.06,2202.06,,,,,IV69-00823,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2006464,WING FUNG ADHESIVE MANUFACTURING(THAILAND)CO. LTD.,YD48431,088-1DB32101FRH,USED PAPER BOX,-,EAGLE FCC 2 3D,4604AJ,11,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320729,1800,PCS,6.86,12348,BT,7,864.36,13212.36,,,,,IV69-00823,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2006464,WING FUNG ADHESIVE MANUFACTURING(THAILAND)CO. LTD.,YD48432,088-1DB32001FRH,USED COVER PAD,-,EAGLE FCC 2 3D,4604AJ,11,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320729,300,PCS,1.8,540,BT,7,37.8,577.8,,,,,IV69-00823,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2006464,WING FUNG ADHESIVE MANUFACTURING(THAILAND)CO. LTD.,YD48433,088-1DB32201FRH,USED BOTTOM PAD,-,EAGLE 2D/3D,4604AJ,11,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320729,150,PCS,2.42,363,BT,7,25.41,388.41,,,,,IV69-00823,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2006464,WING FUNG ADHESIVE MANUFACTURING(THAILAND)CO. LTD.,YD48436,088-10315-07FRH,USED PALLET G,LUMBER (NMB REV.B),EAGLE 2D/3D,4604AJ,11,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320729,2,PCS,48,96,BT,7,6.72,102.72,,,,,IV69-00823,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2006464,WING FUNG ADHESIVE MANUFACTURING(THAILAND)CO. LTD.,YD48438,088-1031506FR1H,USED PALLET F REWORK,PLY WOOD (NMB REV.B),YARRAR 1D,4604AJ,11,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320731,204,PCS,48,9792,BT,7,685.44,10477.44,,,,,IV69-00824,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2006464,WING FUNG ADHESIVE MANUFACTURING(THAILAND)CO. LTD.,YD48440,,REWORK  PALLET  F,,,6225,01,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,N,E-Procurement,27/01/2026,D0008320731,204,PCS,40,8160,BT,7,571.2,8731.2,,,,,IV69-00824,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2008653,JCY HDD TECHNOLOGY CO. LTD,YDC9517,1115-503-00094E,BASEPLATE,JCYFTK      D723587300 R.F(NMB.E),V11 1D,4520B2,12,DM03,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008322402,5120,PCS,57.38,293785.6,BT,7,20564.99,314350.59,,,,,INMB2601/137,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2008653,JCY HDD TECHNOLOGY CO. LTD,YDC9521,1119-181-00032E,BASEPLATE,JCYFTK      D743071000 R.F(NMB.B),CIMARRON BP 4D,4520B2,12,DM03,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008322400,10240,PCS,80.34,822681.6,BT,7,57587.71,880269.31,,,,,INMB2601/136,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009742,PHUMEPHAT TRADING LIMITED PARTNERSHIP,YD48400,,REHEAT TREMENT  PALLET,,,6225,01,,,LC,22/12/2025,05/01/2026,05/01/2026,,A,N,E-Procurement,27/01/2026,D0008320640,10,PCS,30,300,BT,7,21,321,,,,,NMB-2601047,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48419,088-ALL303-01F,SLEEVE BOX,(NMB REV.A),ALL MODEL,4604AB,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320105,70,PCS,106.85,7479.5,BT,7,523.57,8003.07,,,,,26/01575,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48419,088-ALL303-01F,SLEEVE BOX,(NMB REV.A),ALL MODEL,4604AB,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320108,80,PCS,106.85,8548,BT,7,598.36,9146.36,,,,,26/01576,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48419,088-ALL303-01F,SLEEVE BOX,(NMB REV.A),ALL MODEL,4604AB,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320278,70,PCS,106.85,7479.5,BT,7,523.57,8003.07,,,,,26/01573,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48419,088-ALL303-01F,SLEEVE BOX,(NMB REV.A),ALL MODEL,4604AB,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320282,60,PCS,106.85,6411,BT,7,448.77,6859.77,,,,,26/01574,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48420,088-1AH306-01F,COVER,TOP/BOTTOM,DORADO 10D,4604AB,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320105,190,PCS,50.7,9633,BT,7,674.31,10307.31,,,,,26/01575,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48420,088-1AH306-01F,COVER,TOP/BOTTOM,DORADO 10D,4604AB,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320108,170,PCS,50.7,8619,BT,7,603.33,9222.33,,,,,26/01576,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48420,088-1AH306-01F,COVER,TOP/BOTTOM,DORADO 10D,4604AB,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320278,100,PCS,50.7,5070,BT,7,354.9,5424.9,,,,,26/01573,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48420,088-1AH306-01F,COVER,TOP/BOTTOM,DORADO 10D,4604AB,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320282,180,PCS,50.7,9126,BT,7,638.82,9764.82,,,,,26/01574,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48421,088-1DB321-01F,PAPER BOX,NMB REV.A,DORADO 10D,4604AD,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320105,2200,PCS,27.75,61050,BT,7,4273.5,65323.5,,,,,26/01575,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48421,088-1DB321-01F,PAPER BOX,NMB REV.A,DORADO 10D,4604AD,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320108,2000,PCS,27.75,55500,BT,7,3885,59385,,,,,26/01576,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48421,088-1DB321-01F,PAPER BOX,NMB REV.A,DORADO 10D,4604AD,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320278,2300,PCS,27.75,63825,BT,7,4467.75,68292.75,,,,,26/01573,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48421,088-1DB321-01F,PAPER BOX,NMB REV.A,DORADO 10D,4604AD,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320282,2200,PCS,27.75,61050,BT,7,4273.5,65323.5,,,,,26/01574,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48422,088-1DB320-01F,COVER PAD,NMB REV.A,DORADO 10D,4604AF,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320105,350,PCS,9.28,3248,BT,7,227.36,3475.36,,,,,26/01575,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48422,088-1DB320-01F,COVER PAD,NMB REV.A,DORADO 10D,4604AF,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320108,300,PCS,9.28,2784,BT,7,194.88,2978.88,,,,,26/01576,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48422,088-1DB320-01F,COVER PAD,NMB REV.A,DORADO 10D,4604AF,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320278,350,PCS,9.28,3248,BT,7,227.36,3475.36,,,,,26/01573,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48422,088-1DB320-01F,COVER PAD,NMB REV.A,DORADO 10D,4604AF,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320282,350,PCS,9.28,3248,BT,7,227.36,3475.36,,,,,26/01574,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48423,088-1DB322-01F,BOTTOM PAD,NMB REV.A,DORADO 10D,4604AF,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320105,190,PCS,11.5,2185,BT,7,152.95,2337.95,,,,,26/01575,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48423,088-1DB322-01F,BOTTOM PAD,NMB REV.A,DORADO 10D,4604AF,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320108,170,PCS,11.5,1955,BT,7,136.85,2091.85,,,,,26/01576,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48423,088-1DB322-01F,BOTTOM PAD,NMB REV.A,DORADO 10D,4604AF,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320278,170,PCS,11.5,1955,BT,7,136.85,2091.85,,,,,26/01573,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48423,088-1DB322-01F,BOTTOM PAD,NMB REV.A,DORADO 10D,4604AF,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320282,180,PCS,11.5,2070,BT,7,144.9,2214.9,,,,,26/01574,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48424,088-15302-02FH,INNER BOX,CARTON BOX,AIRWALKER 4D,4604AD,11,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008321514,50,PCS,38.8,1940,BT,7,135.8,2075.8,,,,,26/01626,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48427,088-10300-76,CORNER PAPER S,SIZE 40X4X120 MM (NMB REV.A),IRIS SLIM V1,4604AB,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320105,1000,PCS,0.96,960,BT,7,67.2,1027.2,,,,,26/01575,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48427,088-10300-76,CORNER PAPER S,SIZE 40X4X120 MM (NMB REV.A),IRIS SLIM V1,4604AB,12,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320108,1000,PCS,0.96,960,BT,7,67.2,1027.2,,,,,26/01576,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48428,088-1LK303-01F,CONNER PAPER,SIZE 100X10X1010 MM(NMB REV.A),DORADO 10D,4604AB,11,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320108,450,PCS,32,14400,BT,7,1008,15408,,,,,26/01576,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48428,088-1LK303-01F,CONNER PAPER,SIZE 100X10X1010 MM(NMB REV.A),DORADO 10D,4604AB,11,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320278,450,PCS,32,14400,BT,7,1008,15408,,,,,26/01573,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2009814,UNITED CONTAINER CO. LTD.,YD48428,088-1LK303-01F,CONNER PAPER,SIZE 100X10X1010 MM(NMB REV.A),DORADO 10D,4604AB,11,,,LC,23/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320282,450,PCS,32,14400,BT,7,1008,15408,,,,,26/01574,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48327,11B9-889-00016,TRAY,(TOP) D738337300 REV.A(NMB REV.A),M11P 5D,4604AG,12,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320162,300,PCS,10.09,3027,BT,7,211.89,3238.89,,,,,INV260168,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48328,11B9-888-00023,TRAY,BOTTOM D738317200 REV.A(NMB REV.A),M11P 5D,4604AG,12,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320162,300,PCS,10.09,3027,BT,7,211.89,3238.89,,,,,INV260168,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48329,11C0-889-00011,PACKING TRAYS,D749019300REV.A TOP(NMB REV.A),DORADO 10D,4604AG,11,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320162,10200,PCS,9.29,94758,BT,7,6633.06,101391.06,,,,,INV260168,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48330,11C1-888-00004,PACKING TRAYS,D754617700REV.A BOTTOM (NMB REV.A),DORADO 10D,4604AG,11,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320162,10200,PCS,9.29,94758,BT,7,6633.06,101391.06,,,,,INV260168,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48331,11B5-889-00001,PACKING TRAYS,TOP,ROSEWOOD 2D,4604AG,12,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320162,600,PCS,10.09,6054,BT,7,423.78,6477.78,,,,,INV260168,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48332,11B5-888-00001,PACKING TRAYS,BOTTOM,ROSEWOOD 2D,4604AG,12,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320162,600,PCS,10.09,6054,BT,7,423.78,6477.78,,,,,INV260168,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48333,11B5-889-00003,TRAY,TOP D718933800 A(NMB REV.A),V11 1D,4604AG,12,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320162,2700,PCS,9.29,25083,BT,7,1755.81,26838.81,,,,,INV260168,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48333,11B5-889-00003,TRAY,TOP D718933800 A(NMB REV.A),V11 1D,4604AG,12,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008321268,480,PCS,9.29,4459.2,BT,7,312.14,4771.34,,,,,INV260172,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48334,11B6-889-00002,TRAY,BOTTOM D725925300REV.A(NMB REV.A),V11 1D,4604AG,12,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320162,2700,PCS,9.29,25083,BT,7,1755.81,26838.81,,,,,INV260168,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48334,11B6-889-00002,TRAY,BOTTOM D725925300REV.A(NMB REV.A),V11 1D,4604AG,12,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008321268,480,PCS,9.29,4459.2,BT,7,312.14,4771.34,,,,,INV260172,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48335,11B9-889-00019,PACKING TRAYS,TOP D743036800REVA(NMB REV.A),CIMARRON 5D,4604AG,12,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320162,1800,PCS,9.29,16722,BT,7,1170.54,17892.54,,,,,INV260168,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48335,11B9-889-00019,PACKING TRAYS,TOP D743036800REVA(NMB REV.A),CIMARRON 5D,4604AG,12,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008321268,300,PCS,9.29,2787,BT,7,195.09,2982.09,,,,,INV260172,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48336,11B9-889-00018,PACKING TRAYS,BOTTOM D743037100REV.A(NMB REV.A),CIMARRON 5D,4604AG,12,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008320162,1800,PCS,9.29,16722,BT,7,1170.54,17892.54,,,,,INV260168,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2107646,TOLI PACKAGING (THAILAND) CO. LTD.,YD48336,11B9-889-00018,PACKING TRAYS,BOTTOM D743037100REV.A(NMB REV.A),CIMARRON 5D,4604AG,12,,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,E-Procurement,27/01/2026,D0008321268,300,PCS,9.29,2787,BT,7,195.09,2982.09,,,,,INV260172,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22222GZ,NMB-MINEBEA THAI LIMITED,YDC9602,1116-300-00006A,HUB ASSY,HUB NO MARK (NMB REV.M),V11 1D,4520A1,12,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J886363R,3800,PCS,14.6,55480,BT,0,0,55480,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48305,1113-510-00011,END CAP,(NMB REV.A),CIMARRON 5D,4520A9,12,,,36,12/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,G2612577,9600,PCS,0.3013,2892.48,BT,0,0,2892.48,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48305,1113-510-00011,END CAP,(NMB REV.A),CIMARRON 5D,4520A9,12,,,36,12/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,G2612578,14400,PCS,0.3013,4338.72,BT,0,0,4338.72,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48305,1113-510-00011,END CAP,(NMB REV.A),CIMARRON 5D,4520A9,12,,,36,12/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,G2612579,57600,PCS,0.3013,17354.88,BT,0,0,17354.88,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48305,1113-510-00011,END CAP,(NMB REV.A),CIMARRON 5D,4520A9,12,,,36,12/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,G2612580,57600,PCS,0.3013,17354.88,BT,0,0,17354.88,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48305,1113-510-00011,END CAP,(NMB REV.A),CIMARRON 5D,4520A9,12,,,36,12/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,G2612581,48000,PCS,0.3013,14462.4,BT,0,0,14462.4,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48305,1113-510-00011,END CAP,(NMB REV.A),CIMARRON 5D,4520A9,12,,,36,12/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,G2612582,62400,PCS,0.3013,18801.12,BT,0,0,18801.12,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48442,1113-191-00028,STACK COATED,(NMB REV.C),SKYBOLT 3D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888206,1920,PCS,5.3939,10356.29,BT,0,0,10356.29,,,,,,,,WAITING RECEIVE,P/O BALANCE,
